Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-06-30 14:06:45.850637,4230.93939352,8.2424242416,4228.87878746,0.0,4200.03030261,107.151515141,4231.96969655,4.1212121208,4224.24242382,0.0,4223.21212079,0.0,4234.54545412,156.60606059,4233.51515109,12.3636363624,4238.15151473,8.2424242416,4296.87878745,8.2424242416,4222.69696927,12.3636363624,4176.84848443,12.3636363624,3480.36363602,12.3636363624,4239.69696927,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.859234,4232.99999958,8.2424242416,4226.8181814,0.0,4188.18181776,107.151515141,4229.90909049,0.0,4225.78787837,0.0,4228.36363594,0.0,4232.48484806,156.60606059,4234.03030261,12.3636363624,4240.21212079,8.2424242416,4288.12121169,8.2424242416,4212.90909049,12.3636363624,4179.42424201,12.3636363624,3480.36363602,12.3636363624,4228.87878746,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.866629,4229.90909049,8.2424242416,4231.45454503,0.0,4201.06060564,107.151515141,4228.87878746,0.0,4227.33333291,8.2424242416,4225.27272685,0.0,4225.27272685,156.60606059,4234.03030261,12.3636363624,4239.69696927,8.2424242416,4301.51515109,8.2424242416,4227.33333291,12.3636363624,4178.39393898,12.3636363624,3486.03030268,12.3636363624,4232.48484806,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.875469,4226.30302988,8.2424242416,4232.48484806,0.0,4209.8181814,107.151515141,4229.90909049,0.0,4230.424242,8.2424242416,4224.75757534,4.1212121208,4229.39393897,156.60606059,4234.54545412,12.3636363624,4238.15151473,8.2424242416,4299.45454502,8.2424242416,4232.48484806,12.3636363624,4174.78787837,12.3636363624,3486.5454542,12.3636363624,4237.1212117,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.882508,4225.78787837,8.2424242416,4231.45454503,0.0,4217.03030261,107.151515141,4228.87878746,0.0,4226.30302988,8.2424242416,4226.30302988,4.1212121208,4229.90909049,0.0,4229.39393897,12.3636363624,4237.63636321,8.2424242416,4300.48484805,8.2424242416,4239.69696927,12.3636363624,4177.36363595,12.3636363624,3485.51515117,12.3636363624,4239.18181776,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.890511,4226.30302988,8.2424242416,4231.96969655,0.0,4217.03030261,107.151515141,4227.84848443,0.0,4227.33333291,8.2424242416,4228.87878746,4.1212121208,4225.27272685,0.0,4230.93939352,4.1212121208,4237.1212117,8.2424242416,4299.45454502,8.2424242416,4235.57575715,12.3636363624,4178.90909049,12.3636363624,3485.51515117,12.3636363624,4229.90909049,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.898518,4228.87878746,8.2424242416,4228.36363594,0.0,4210.33333291,107.151515141,4226.8181814,0.0,4225.27272685,8.2424242416,4227.84848443,4.1212121208,4232.48484806,0.0,4231.96969655,4.1212121208,4236.60606018,12.3636363624,4302.0303026,8.2424242416,4232.48484806,12.3636363624,4178.90909049,12.3636363624,3486.5454542,12.3636363624,4230.424242,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.905525,4229.90909049,8.2424242416,4230.424242,0.0,4209.30302988,107.151515141,4226.8181814,0.0,4230.424242,8.2424242416,4230.424242,4.1212121208,4222.18181776,0.0,4227.84848443,4.1212121208,4235.06060564,12.3636363624,4301.51515109,494.545454496,4225.78787837,12.3636363624,4175.30302989,12.3636363624,3482.93939359,12.3636363624,4222.18181776,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.913853,4232.48484806,8.2424242416,4225.27272685,0.0,4201.57575716,107.151515141,4227.84848443,0.0,4224.75757534,8.2424242416,4228.87878746,4.1212121208,4224.75757534,0.0,4227.33333291,4.1212121208,4237.63636321,12.3636363624,4294.30302987,494.545454496,4219.60606018,284.363636335,4176.33333292,12.3636363624,3482.93939359,12.3636363624,4216.51515109,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.922009,4229.90909049,8.2424242416,4228.87878746,0.0,4211.87878746,107.151515141,4227.84848443,0.0,4229.90909049,8.2424242416,4227.33333291,4.1212121208,4220.1212117,0.0,4228.87878746,4.1212121208,4234.54545412,12.3636363624,4298.93939351,494.545454496,4225.78787837,284.363636335,4176.84848443,8.2424242416,3483.96969662,12.3636363624,4221.66666624,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.931224,4232.99999958,8.2424242416,4226.30302988,0.0,4196.424242,107.151515141,4229.39393897,0.0,4228.36363594,8.2424242416,4227.84848443,4.1212121208,4233.51515109,0.0,4230.93939352,4.1212121208,4232.99999958,12.3636363624,4283.48484806,494.545454496,4213.424242,284.363636335,4176.84848443,8.2424242416,3486.5454542,12.3636363624,4225.27272685,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.938028,4231.96969655,8.2424242416,4229.90909049,0.0,4205.18181776,107.151515141,4229.39393897,0.0,4232.48484806,8.2424242416,4225.78787837,4.1212121208,4215.48484806,0.0,4227.84848443,4.1212121208,4231.45454503,12.3636363624,4294.81818139,506.909090858,4214.96969655,284.363636335,4177.36363595,8.2424242416,3484.99999965,12.3636363624,4224.75757534,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.945493,4231.45454503,8.2424242416,4222.69696927,0.0,4194.36363594,107.151515141,4227.84848443,0.0,4223.7272723,8.2424242416,4223.7272723,4.1212121208,4227.84848443,0.0,4230.424242,4.1212121208,4237.1212117,12.3636363624,4284.51515109,506.909090858,4211.36363594,292.606060577,4180.96969655,8.2424242416,3484.99999965,12.3636363624,4228.87878746,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.955443,4228.36363594,8.2424242416,4231.96969655,0.0,4210.84848443,107.151515141,4228.36363594,0.0,4227.33333291,8.2424242416,4220.63636321,4.1212121208,4224.24242382,0.0,4228.36363594,4.1212121208,4236.09090867,12.3636363624,4297.39393896,506.909090858,4228.87878746,292.606060577,4178.90909049,8.2424242416,3487.57575723,12.3636363624,4240.21212079,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.961590,4231.96969655,8.2424242416,4230.93939352,0.0,4197.96969655,107.151515141,4230.424242,0.0,4225.78787837,8.2424242416,4224.24242382,4.1212121208,4233.51515109,0.0,4230.93939352,4.1212121208,4236.60606018,12.3636363624,4289.66666624,506.909090858,4220.1212117,292.606060577,4177.36363595,8.2424242416,3490.66666632,12.3636363624,4232.48484806,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.971297,4231.45454503,8.2424242416,4231.96969655,0.0,4211.36363594,107.151515141,4230.424242,0.0,4230.424242,8.2424242416,4226.30302988,4.1212121208,4218.57575715,0.0,4229.39393897,4.1212121208,4237.1212117,12.3636363624,4300.99999957,506.909090858,4226.30302988,292.606060577,4177.87878746,8.2424242416,3487.06060571,12.3636363624,4231.45454503,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.976533,4231.96969655,8.2424242416,4227.84848443,0.0,4201.57575716,107.151515141,4228.87878746,0.0,4227.33333291,8.2424242416,4229.39393897,4.1212121208,4232.99999958,0.0,4232.99999958,4.1212121208,4239.69696927,12.3636363624,4285.54545412,506.909090858,4223.21212079,292.606060577,4179.42424201,8.2424242416,3484.99999965,12.3636363624,4233.51515109,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.985361,4227.84848443,8.2424242416,4234.03030261,0.0,4214.96969655,107.151515141,4226.8181814,0.0,4229.90909049,8.2424242416,4226.8181814,4.1212121208,4230.424242,0.0,4232.99999958,4.1212121208,4236.60606018,12.3636363624,4302.54545412,506.909090858,4237.63636321,292.606060577,4179.42424201,8.2424242416,3486.5454542,12.3636363624,4240.7272723,8.2424242416,42.0,42.0,?
2017-06-30 14:06:45.992658,4225.78787837,8.2424242416,4226.8181814,0.0,4196.93939352,107.151515141,4226.30302988,0.0,4229.39393897,8.2424242416,4229.90909049,4.1212121208,4231.96969655,0.0,4234.54545412,4.1212121208,4237.1212117,12.3636363624,4291.7272723,506.909090858,4222.18181776,292.606060577,4179.42424201,8.2424242416,3487.57575723,12.3636363624,4223.21212079,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.000661,4224.75757534,8.2424242416,4227.33333291,0.0,4206.21212079,107.151515141,4227.33333291,0.0,4228.36363594,8.2424242416,4228.87878746,4.1212121208,4222.69696927,0.0,4231.45454503,4.1212121208,4237.1212117,12.3636363624,4300.48484805,506.909090858,4230.424242,292.606060577,4178.39393898,8.2424242416,3486.03030268,12.3636363624,4223.7272723,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.008516,4225.27272685,8.2424242416,4227.33333291,0.0,4207.75757534,107.151515141,4229.90909049,0.0,4226.30302988,8.2424242416,4227.33333291,4.1212121208,4224.24242382,0.0,4231.96969655,4.1212121208,4237.63636321,12.3636363624,4294.81818139,506.909090858,4227.84848443,292.606060577,4177.87878746,8.2424242416,3485.51515117,12.3636363624,4220.1212117,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.016806,4225.27272685,8.2424242416,4226.8181814,0.0,4211.36363594,107.151515141,4230.93939352,0.0,4226.30302988,8.2424242416,4224.24242382,4.1212121208,4215.48484806,0.0,4227.33333291,4.1212121208,4237.63636321,12.3636363624,4303.57575715,506.909090858,4235.06060564,292.606060577,4180.45454504,8.2424242416,3487.57575723,12.3636363624,4221.66666624,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.025019,4227.33333291,8.2424242416,4228.87878746,0.0,4205.18181776,107.151515141,4229.39393897,0.0,4230.424242,8.2424242416,4228.36363594,4.1212121208,4215.48484806,0.0,4228.36363594,4.1212121208,4239.69696927,12.3636363624,4297.90909048,506.909090858,4229.90909049,292.606060577,4180.45454504,8.2424242416,3489.12121177,12.3636363624,4222.18181776,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.032710,4228.87878746,8.2424242416,4230.424242,0.0,4205.18181776,107.151515141,4227.33333291,0.0,4224.24242382,8.2424242416,4224.24242382,4.1212121208,4225.78787837,0.0,4230.424242,4.1212121208,4239.69696927,12.3636363624,4295.3333329,506.909090858,4222.69696927,292.606060577,4178.90909049,8.2424242416,3488.09090874,12.3636363624,4231.96969655,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.040484,4229.39393897,8.2424242416,4229.39393897,0.0,4203.63636322,107.151515141,4227.84848443,0.0,4226.8181814,8.2424242416,4223.7272723,4.1212121208,4222.69696927,0.0,4230.93939352,4.1212121208,4237.1212117,12.3636363624,4287.60606018,506.909090858,4214.96969655,292.606060577,4178.90909049,8.2424242416,3485.51515117,12.3636363624,4224.24242382,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.047505,4234.03030261,8.2424242416,4226.8181814,0.0,4197.96969655,107.151515141,4227.33333291,0.0,4225.27272685,8.2424242416,4224.24242382,4.1212121208,4228.36363594,0.0,4231.45454503,4.1212121208,4237.63636321,12.3636363624,4287.09090866,506.909090858,4220.1212117,292.606060577,4181.48484807,8.2424242416,3486.03030268,12.3636363624,4223.21212079,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.057245,4232.99999958,8.2424242416,4232.48484806,0.0,4208.78787837,107.151515141,4228.87878746,0.0,4229.39393897,8.2424242416,4225.78787837,4.1212121208,4224.75757534,0.0,4231.45454503,4.1212121208,4237.1212117,12.3636363624,4294.81818139,506.909090858,4221.66666624,292.606060577,4180.96969655,8.2424242416,3484.48484814,12.3636363624,4229.90909049,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.063500,4232.99999958,8.2424242416,4227.84848443,0.0,4201.06060564,107.151515141,4230.424242,0.0,4221.66666624,8.2424242416,4227.84848443,4.1212121208,4236.09090867,0.0,4234.54545412,4.1212121208,4237.63636321,12.3636363624,4282.45454503,506.909090858,4209.8181814,292.606060577,4180.96969655,8.2424242416,3484.99999965,12.3636363624,4236.09090867,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.071513,4230.424242,8.2424242416,4230.93939352,0.0,4206.21212079,107.151515141,4227.84848443,0.0,4226.30302988,8.2424242416,4229.90909049,4.1212121208,4224.75757534,0.0,4234.03030261,4.1212121208,4235.57575715,12.3636363624,4290.69696927,506.909090858,4219.60606018,292.606060577,4177.87878746,8.2424242416,3484.99999965,12.3636363624,4236.09090867,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.079612,4229.90909049,8.2424242416,4229.39393897,0.0,4189.72727231,107.151515141,4225.27272685,0.0,4222.69696927,8.2424242416,4228.36363594,4.1212121208,4236.60606018,0.0,4233.51515109,4.1212121208,4239.69696927,12.3636363624,4293.78787836,506.909090858,4227.33333291,292.606060577,4175.8181814,8.2424242416,3487.06060571,12.3636363624,4233.51515109,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.087601,4227.33333291,8.2424242416,4235.57575715,0.0,4209.8181814,107.151515141,4229.39393897,0.0,4227.84848443,8.2424242416,4225.27272685,4.1212121208,4225.78787837,0.0,4230.424242,4.1212121208,4239.18181776,12.3636363624,4310.78787836,506.909090858,4239.18181776,292.606060577,4174.27272686,8.2424242416,3484.99999965,12.3636363624,4237.1212117,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.095536,4229.39393897,8.2424242416,4231.45454503,0.0,4203.63636322,107.151515141,4231.96969655,0.0,4223.7272723,8.2424242416,4227.33333291,4.1212121208,4231.96969655,0.0,4234.03030261,4.1212121208,4240.21212079,12.3636363624,4292.24242381,506.909090858,4227.33333291,292.606060577,4176.33333292,8.2424242416,3484.99999965,12.3636363624,4227.84848443,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.103517,4226.8181814,8.2424242416,4236.09090867,0.0,4220.63636321,107.151515141,4229.39393897,0.0,4228.36363594,8.2424242416,4227.33333291,4.1212121208,4215.99999958,0.0,4228.87878746,4.1212121208,4237.1212117,12.3636363624,4305.63636321,506.909090858,4239.69696927,292.606060577,4177.36363595,8.2424242416,3486.03030268,12.3636363624,4226.8181814,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.110693,4229.90909049,8.2424242416,4226.30302988,0.0,4206.72727231,107.151515141,4227.84848443,0.0,4226.8181814,8.2424242416,4229.39393897,4.1212121208,4227.33333291,0.0,4229.39393897,4.1212121208,4237.63636321,12.3636363624,4300.99999957,506.909090858,4232.99999958,292.606060577,4178.39393898,8.2424242416,3487.57575723,12.3636363624,4222.69696927,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.118499,4228.87878746,8.2424242416,4226.8181814,0.0,4215.99999958,107.151515141,4227.84848443,0.0,4228.36363594,8.2424242416,4229.39393897,4.1212121208,4222.69696927,0.0,4230.93939352,4.1212121208,4238.15151473,12.3636363624,4310.27272684,506.909090858,4238.66666624,292.606060577,4176.33333292,8.2424242416,3484.99999965,12.3636363624,4226.30302988,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.126634,4229.90909049,8.2424242416,4224.24242382,0.0,4202.60606019,107.151515141,4227.84848443,0.0,4224.24242382,8.2424242416,4230.93939352,4.1212121208,4229.90909049,0.0,4232.48484806,4.1212121208,4239.18181776,12.3636363624,4283.48484806,506.909090858,4213.424242,292.606060577,4177.87878746,8.2424242416,3483.96969662,12.3636363624,4218.57575715,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.134545,4231.96969655,8.2424242416,4224.75757534,0.0,4210.84848443,107.151515141,4229.39393897,0.0,4230.424242,8.2424242416,4227.84848443,4.1212121208,4211.36363594,0.0,4226.30302988,4.1212121208,4235.06060564,12.3636363624,4291.7272723,506.909090858,4215.48484806,292.606060577,4177.87878746,8.2424242416,3486.03030268,12.3636363624,4214.45454503,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.145287,4233.51515109,8.2424242416,4222.18181776,0.0,4194.36363594,107.151515141,4227.84848443,0.0,4231.45454503,8.2424242416,4226.30302988,4.1212121208,4221.15151473,0.0,4231.45454503,4.1212121208,4236.60606018,12.3636363624,4283.48484806,506.909090858,4212.39393897,292.606060577,4175.30302989,8.2424242416,3486.03030268,12.3636363624,4213.424242,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.150525,4228.36363594,8.2424242416,4229.90909049,0.0,4203.1212117,107.151515141,4225.78787837,0.0,4226.8181814,8.2424242416,4222.18181776,4.1212121208,4228.36363594,0.0,4231.45454503,4.1212121208,4239.18181776,12.3636363624,4294.30302987,506.909090858,4224.24242382,292.606060577,4175.8181814,8.2424242416,3484.48484814,12.3636363624,4230.93939352,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.159600,4227.84848443,8.2424242416,4230.424242,0.0,4200.54545413,107.151515141,4228.87878746,0.0,4224.75757534,8.2424242416,4224.24242382,4.1212121208,4230.424242,0.0,4229.90909049,4.1212121208,4238.66666624,12.3636363624,4290.69696927,506.909090858,4220.1212117,292.606060577,4178.39393898,8.2424242416,3486.5454542,12.3636363624,4228.36363594,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.166509,4231.45454503,8.2424242416,4229.90909049,0.0,4200.54545413,107.151515141,4229.90909049,0.0,4225.78787837,8.2424242416,4221.15151473,4.1212121208,4229.39393897,0.0,4230.93939352,4.1212121208,4237.1212117,12.3636363624,4295.84848442,506.909090858,4227.84848443,292.606060577,4178.39393898,8.2424242416,3488.09090874,12.3636363624,4234.54545412,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.174569,4231.96969655,8.2424242416,4232.99999958,0.0,4199.5151511,107.151515141,4227.84848443,0.0,4229.90909049,8.2424242416,4223.7272723,4.1212121208,4228.36363594,0.0,4235.06060564,4.1212121208,4239.18181776,12.3636363624,4293.78787836,506.909090858,4226.30302988,292.606060577,4176.84848443,8.2424242416,3486.03030268,12.3636363624,4237.63636321,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.182663,4231.45454503,8.2424242416,4231.96969655,0.0,4207.24242382,107.151515141,4226.8181814,0.0,4226.30302988,8.2424242416,4226.8181814,4.1212121208,4231.96969655,0.0,4232.99999958,4.1212121208,4239.69696927,12.3636363624,4297.39393896,506.909090858,4223.21212079,292.606060577,4179.42424201,8.2424242416,3487.57575723,12.3636363624,4241.24242382,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.189512,4230.424242,8.2424242416,4230.93939352,0.0,4212.90909049,107.151515141,4227.84848443,0.0,4226.30302988,8.2424242416,4229.90909049,4.1212121208,4226.30302988,0.0,4229.90909049,4.1212121208,4236.09090867,12.3636363624,4298.42424199,506.909090858,4225.27272685,292.606060577,4179.42424201,8.2424242416,3488.09090874,12.3636363624,4233.51515109,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.197546,4229.39393897,8.2424242416,4231.96969655,0.0,4206.21212079,107.151515141,4227.84848443,0.0,4219.09090867,8.2424242416,4227.33333291,4.1212121208,4234.03030261,0.0,4232.99999958,4.1212121208,4239.18181776,12.3636363624,4295.3333329,506.909090858,4236.09090867,292.606060577,4179.42424201,8.2424242416,3489.12121177,12.3636363624,4234.54545412,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.205518,4226.30302988,8.2424242416,4234.54545412,0.0,4215.99999958,107.151515141,4228.87878746,0.0,4227.84848443,8.2424242416,4225.78787837,4.1212121208,4223.7272723,0.0,4234.54545412,4.1212121208,4238.66666624,12.3636363624,4299.45454502,506.909090858,4234.03030261,292.606060577,4177.87878746,8.2424242416,3489.12121177,12.3636363624,4230.424242,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.214772,4231.96969655,8.2424242416,4224.24242382,0.0,4203.1212117,107.151515141,4229.39393897,0.0,4228.36363594,8.2424242416,4228.87878746,4.1212121208,4230.93939352,0.0,4232.99999958,4.1212121208,4238.66666624,12.3636363624,4290.69696927,506.909090858,4218.57575715,292.606060577,4178.90909049,8.2424242416,3490.66666632,12.3636363624,4221.66666624,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.221602,4232.48484806,8.2424242416,4230.93939352,0.0,4215.99999958,107.151515141,4229.39393897,0.0,4231.45454503,8.2424242416,4230.93939352,4.1212121208,4220.63636321,0.0,4229.39393897,4.1212121208,4238.15151473,12.3636363624,4306.15151472,506.909090858,4231.96969655,292.606060577,4177.36363595,8.2424242416,3486.03030268,12.3636363624,4224.24242382,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.229511,4231.96969655,8.2424242416,4226.8181814,0.0,4202.60606019,107.151515141,4227.84848443,0.0,4225.78787837,8.2424242416,4226.8181814,4.1212121208,4227.33333291,0.0,4232.48484806,4.1212121208,4241.24242382,12.3636363624,4297.39393896,506.909090858,4229.39393897,292.606060577,4178.39393898,8.2424242416,3483.45454511,12.3636363624,4221.15151473,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.236506,4230.93939352,8.2424242416,4226.8181814,0.0,4209.8181814,107.151515141,4228.36363594,0.0,4231.96969655,8.2424242416,4222.18181776,4.1212121208,4211.87878746,0.0,4228.36363594,4.1212121208,4235.57575715,12.3636363624,4300.48484805,506.909090858,4233.51515109,292.606060577,4177.36363595,8.2424242416,3483.45454511,12.3636363624,4220.63636321,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.244722,4236.09090867,8.2424242416,4222.18181776,0.0,4195.39393897,107.151515141,4228.87878746,0.0,4227.33333291,8.2424242416,4224.24242382,4.1212121208,4222.69696927,0.0,4228.36363594,4.1212121208,4234.54545412,12.3636363624,4285.0303026,506.909090858,4219.60606018,292.606060577,4178.90909049,8.2424242416,3487.06060571,12.3636363624,4223.7272723,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.253503,4232.48484806,8.2424242416,4228.36363594,0.0,4212.39393897,107.151515141,4227.84848443,0.0,4228.87878746,8.2424242416,4224.75757534,4.1212121208,4214.45454503,0.0,4230.424242,4.1212121208,4234.54545412,12.3636363624,4302.0303026,506.909090858,4223.21212079,292.606060577,4178.90909049,8.2424242416,3486.5454542,12.3636363624,4234.03030261,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.260502,4232.99999958,8.2424242416,4220.63636321,0.0,4197.96969655,107.151515141,4229.39393897,0.0,4225.78787837,8.2424242416,4224.24242382,4.1212121208,4231.45454503,0.0,4235.06060564,4.1212121208,4236.09090867,12.3636363624,4286.57575715,506.909090858,4211.36363594,292.606060577,4179.93939352,8.2424242416,3485.51515117,12.3636363624,4228.87878746,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.268595,4232.48484806,8.2424242416,4226.30302988,0.0,4208.27272685,107.151515141,4229.90909049,0.0,4229.39393897,8.2424242416,4222.18181776,4.1212121208,4227.33333291,0.0,4230.424242,4.1212121208,4234.54545412,12.3636363624,4296.36363593,506.909090858,4224.24242382,292.606060577,4179.42424201,8.2424242416,3483.96969662,12.3636363624,4234.03030261,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.276505,4232.99999958,8.2424242416,4229.39393897,0.0,4195.39393897,107.151515141,4229.39393897,0.0,4227.84848443,8.2424242416,4224.75757534,4.1212121208,4234.54545412,0.0,4233.51515109,4.1212121208,4237.1212117,12.3636363624,4285.0303026,506.909090858,4213.93939352,292.606060577,4177.87878746,8.2424242416,3485.51515117,12.3636363624,4232.99999958,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.284515,4229.39393897,8.2424242416,4231.96969655,0.0,4212.39393897,107.151515141,4228.87878746,0.0,4224.75757534,8.2424242416,4223.21212079,4.1212121208,4230.424242,0.0,4232.48484806,4.1212121208,4238.15151473,12.3636363624,4296.87878745,506.909090858,4221.66666624,292.606060577,4177.87878746,8.2424242416,3483.45454511,12.3636363624,4243.81818139,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.292547,4230.93939352,8.2424242416,4227.84848443,0.0,4205.69696928,107.151515141,4229.39393897,0.0,4222.69696927,8.2424242416,4226.8181814,4.1212121208,4233.51515109,0.0,4232.48484806,4.1212121208,4237.63636321,12.3636363624,4287.09090866,506.909090858,4218.06060564,292.606060577,4179.42424201,8.2424242416,3480.87878753,12.3636363624,4234.03030261,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.301469,4234.54545412,8.2424242416,4232.99999958,0.0,4209.8181814,107.151515141,4229.39393897,0.0,4227.33333291,8.2424242416,4225.27272685,4.1212121208,4225.78787837,0.0,4231.45454503,4.1212121208,4236.09090867,12.3636363624,4301.51515109,506.909090858,4228.36363594,292.606060577,4178.90909049,8.2424242416,3483.45454511,12.3636363624,4237.63636321,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.307535,4232.48484806,8.2424242416,4234.54545412,0.0,4210.33333291,107.151515141,4229.39393897,0.0,4231.96969655,8.2424242416,4225.78787837,4.1212121208,4225.78787837,0.0,4233.51515109,4.1212121208,4237.1212117,12.3636363624,4302.54545412,506.909090858,4228.36363594,292.606060577,4176.84848443,8.2424242416,3485.51515117,12.3636363624,4235.06060564,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.315516,4225.27272685,8.2424242416,4232.48484806,0.0,4218.06060564,107.151515141,4229.39393897,0.0,4225.78787837,8.2424242416,4226.8181814,4.1212121208,4227.33333291,0.0,4230.424242,4.1212121208,4237.63636321,12.3636363624,4305.63636321,506.909090858,4241.75757533,292.606060577,4178.90909049,8.2424242416,3483.96969662,12.3636363624,4232.48484806,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.323512,4227.33333291,8.2424242416,4232.48484806,0.0,4217.54545412,107.151515141,4230.424242,0.0,4227.33333291,8.2424242416,4228.87878746,4.1212121208,4221.66666624,0.0,4229.90909049,4.1212121208,4236.60606018,12.3636363624,4296.87878745,506.909090858,4235.06060564,292.606060577,4177.87878746,8.2424242416,3482.93939359,12.3636363624,4226.8181814,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.333691,4236.09090867,0.0,4228.36363594,0.0,4210.33333291,107.151515141,4229.90909049,0.0,4225.27272685,8.2424242416,4224.24242382,4.1212121208,4226.8181814,0.0,4230.424242,4.1212121208,4237.63636321,12.3636363624,4293.27272684,506.909090858,4225.27272685,292.606060577,4177.36363595,8.2424242416,3487.06060571,12.3636363624,4228.87878746,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.339489,4232.99999958,0.0,4230.424242,0.0,4211.87878746,107.151515141,4228.36363594,0.0,4227.33333291,8.2424242416,4224.24242382,4.1212121208,4224.24242382,0.0,4229.90909049,4.1212121208,4236.60606018,12.3636363624,4294.81818139,506.909090858,4224.24242382,292.606060577,4178.90909049,8.2424242416,3484.99999965,12.3636363624,4223.7272723,8.2424242416,42.0,42.0,?
2017-06-30 14:06:46.353231,4231.45454503,0.0,4227.33333291,0.0,4203.1212117,107.151515141,4228.87878746,0.0,4223.7272723,8.2424242416,4224.24242382,4.1212121208,4228.87878746,0.0,4230.424242,4.1212121208,4237.1212117,12.3636363624,4288.63636321,506.909090858,4219.09090867,292.606060577,4179.93939352,8.2424242416,3481.39393905,12.3636363624,4224.75757534,49.4545454496,42.0,42.0,?
2017-06-30 14:06:46.355710,4230.93939352,0.0,4229.39393897,0.0,4211.36363594,82.424242416,4229.90909049,0.0,4232.48484806,8.2424242416,4222.18181776,4.1212121208,4219.09090867,0.0,4230.424242,4.1212121208,4234.54545412,12.3636363624,4292.24242381,506.909090858,4219.09090867,292.606060577,4176.84848443,8.2424242416,3481.90909056,12.3636363624,4226.8181814,49.4545454496,42.0,42.0,?
